word,rank,avg,std_dev
tmrw,5620,5.34,1.0022
transmitted,5621,5.34,1.5729
tube,5622,5.34,1.2875
typing,5623,5.34,1.2056
upon,5624,5.34,0.6884
walmart,5625,5.34,2.2733
whitman,5626,5.34,0.7982
whitney,5627,5.34,1.1713
wider,5628,5.34,1.0422
within,5629,5.34,1.3644
yo,5630,5.34,1.6734
blink,5631,5.33,1.4341
noches,5632,5.33,1.3422
threshold,5633,5.33,1.478
bringin,5634,5.33,1.4774
tutti,5635,5.33,1.4774
verdad,5636,5.33,1.1252
abraham,5637,5.32,1.5043
alter,5638,5.32,1.2526
andre,5639,5.32,1.2196
beep,5640,5.32,1.5178
bench,5641,5.32,1.0388
bucket,5642,5.32,1.1856
calif,5643,5.32,1.3316
chin,5644,5.32,0.9781
commerce,5645,5.32,1.3161
compare,5646,5.32,0.9988
cover,5647,5.32,1.2688
currents,5648,5.32,1.1683
deepest,5649,5.32,1.449
dorothy,5650,5.32,1.3005
editorials,5651,5.32,1.0962
emeritus,5652,5.32,1.6468
endless,5653,5.32,1.8455
estimates,5654,5.32,1.1147
evaluation,5655,5.32,1.8007
firm,5656,5.32,1.1683
francis,5657,5.32,1.4348
general,5658,5.32,1.1328
gregory,5659,5.32,1.1147
hoffman,5660,5.32,0.957
hour,5661,5.32,0.7939
identified,5662,5.32,1.2688
indicates,5663,5.32,1.0774
jacqueline,5664,5.32,1.6591
joshua,5665,5.32,0.9781
kristen,5666,5.32,1.449
label,5667,5.32,1.019
literally,5668,5.32,1.5178
louise,5669,5.32,1.1683
mas,5670,5.32,1.0388
measure,5671,5.32,1.0962
medium,5672,5.32,0.7939
mention,5673,5.32,0.7407
michigan,5674,5.32,1.2848
names,5675,5.32,0.9988
nassau,5676,5.32,1.4348
negotiations,5677,5.32,1.3768
nineteenth,5678,5.32,1.449
pa,5679,5.32,1.6468
palmer,5680,5.32,1.019
partly,5681,5.32,1.1683
peeps,5682,5.32,1.5836
plz,5683,5.32,1.8892
posts,5684,5.32,1.1147
presumably,5685,5.32,1.1507
quite,5686,5.32,1.7076
rebounds,5687,5.32,1.3161
remind,5688,5.32,1.4348
reserve,5689,5.32,1.1147
review,5690,5.32,1.019
rite,5691,5.32,1.1856
rye,5692,5.32,1.3468
selena,5693,5.32,0.9355
site,5694,5.32,0.7939
skip,5695,5.32,1.463
someone's,5696,5.32,1.2848
speech,5697,5.32,1.7548
step,5698,5.32,0.8676
subway,5699,5.32,1.6835
surface,5700,5.32,1.0774
table,5701,5.32,0.6833
taking,5702,5.32,1.3005
tells,5703,5.32,1.2688
ticket,5704,5.32,1.4769
ting,5705,5.32,1.3468
tribes,5706,5.32,1.3161
turning,5707,5.32,1.019
two-year,5708,5.32,1.0774
types,5709,5.32,0.7407
urself,5710,5.32,1.8674
vancouver,5711,5.32,1.449
varies,5712,5.32,0.9134
yield,5713,5.32,1.6092
zone,5714,5.32,0.9781
preceding,5715,5.31,0.9927
affecting,5716,5.31,1.3261
alles,5717,5.31,1.0841
bop,5718,5.31,1.4463
consume,5719,5.31,1.8842
discipline,5720,5.31,1.8129
disposition,5721,5.31,1.3875
gypsy,5722,5.31,1.6981
heed,5723,5.31,1.2111
ion,5724,5.31,1.1218
shelf,5725,5.31,1.1031
stash,5726,5.31,1.6609
varying,5727,5.31,1.4463
vivir,5728,5.31,1.3261
#fact,5729,5.3,1.1112
*estimated,5730,5.3,1.1112
actually,5731,5.3,1.1112
aire,5732,5.3,1.4178
ancora,5733,5.3,1.1473
atlanta,5734,5.3,1.4178
barnes,5735,5.3,0.9091
bat,5736,5.3,1.359
biblical,5737,5.3,1.9299
bishop,5738,5.3,1.6194
bonnie,5739,5.3,1.6812
boundary,5740,5.3,1.165
brad,5741,5.3,1.1294
brian,5742,5.3,1.4321
bring,5743,5.3,0.9949
calendar,5744,5.3,1.1294
carnegie,5745,5.3,1.4604
catholic,5746,5.3,1.8323
center,5747,5.3,0.9949
chairman,5748,5.3,1.4743
chrysler,5749,5.3,1.0152
circuits,5750,5.3,0.7626
colin,5751,5.3,1.1294
constantly,5752,5.3,1.1995
cornell,5753,5.3,1.4743
correspondent,5754,5.3,1.165
counts,5755,5.3,1.1473
county,5756,5.3,1.0546
creature,5757,5.3,1.6444
dave,5758,5.3,1.4033
drake,5759,5.3,1.2495
editing,5760,5.3,1.233
eight,5761,5.3,1.2817
elevator,5762,5.3,1.3887
glen,5763,5.3,1.2495
irene,5764,5.3,1.374
jk,5765,5.3,1.233
junior,5766,5.3,1.2657
km/h,5767,5.3,1.165
lee,5768,5.3,0.9091
lesson,5769,5.3,1.488
levels,5770,5.3,0.953
lexington,5771,5.3,1.2817
md,5772,5.3,1.1294
medicare,5773,5.3,1.6812
mic,5774,5.3,0.9313
mike,5775,5.3,1.4463
miles,5776,5.3,1.165
miriam,5777,5.3,0.9949
mph,5778,5.3,1.2817
murphy,5779,5.3,0.8864
neck,5780,5.3,1.1824
nova,5781,5.3,1.6444
number,5782,5.3,0.9313
one's,5783,5.3,0.7354
patch,5784,5.3,1.0351
pay,5785,5.3,2.3234
peggy,5786,5.3,1.0546
placed,5787,5.3,1.5551
pounds,5788,5.3,1.8211
president's,5789,5.3,1.5152
profile,5790,5.3,1.233
quiz,5791,5.3,1.488
rail,5792,5.3,1.1112
randy,5793,5.3,1.359
reviews,5794,5.3,1.2164
ritual,5795,5.3,1.7642
robert,5796,5.3,1.0546
roberts,5797,5.3,0.8864
roger,5798,5.3,0.8391
samuel,5799,5.3,1.1473
scales,5800,5.3,1.2817
sec,5801,5.3,1.0351
seth,5802,5.3,1.1473
seymour,5803,5.3,1.0351
silly,5804,5.3,1.9821
singular,5805,5.3,1.4463
somebody,5806,5.3,1.1294
someone,5807,5.3,1.165
spray,5808,5.3,1.4463
suit,5809,5.3,1.5811
system,5810,5.3,1.7291
tactics,5811,5.3,1.5811
telling,5812,5.3,1.0546
tend,5813,5.3,1.4178
third,5814,5.3,1.1473
transition,5815,5.3,1.359
trump,5816,5.3,1.7053
via,5817,5.3,1.1473
vids,5818,5.3,1.4321
visitation,5819,5.3,1.8323
washing,5820,5.3,1.8323
ways,5821,5.3,1.165
weekly,5822,5.3,1.594
windy,5823,5.3,1.8434
year's,5824,5.3,1.165
you're,5825,5.3,1.0926
hitherto,5826,5.29,1.3677
incorporated,5827,5.29,1.2197
prescribed,5828,5.29,1.6237
assumption,5829,5.29,1.8028
cama,5830,5.29,1.3844
clergy,5831,5.29,1.8819
heel,5832,5.29,1.354
playas,5833,5.29,1.7795
rodeo,5834,5.29,1.5546
shakin,5835,5.29,1.6202
transferred,5836,5.29,1.3693
2-bath,5837,5.28,1.6293
alert,5838,5.28,1.8075
already,5839,5.28,1.2296
annual,5840,5.28,1.0506
assessment,5841,5.28,1.3708
beef,5842,5.28,2.1763
behalf,5843,5.28,1.0887
borough,5844,5.28,1.0698
code,5845,5.28,1.1256
comin,5846,5.28,1.2129
congregation,5847,5.28,1.7266
copies,5848,5.28,1.1787
craig,5849,5.28,0.9044
cuore,5850,5.28,1.2129
dean,5851,5.28,1.2784
declared,5852,5.28,1.3407
defended,5853,5.28,1.7617
diplomat,5854,5.28,1.4852
dot,5855,5.28,1.1787
empire,5856,5.28,1.8299
estar,5857,5.28,1.3254
esther,5858,5.28,1.2296
etsy,5859,5.28,1.4148
eventually,5860,5.28,1.5654
extract,5861,5.28,1.4574
feelin,5862,5.28,1.4434
follower,5863,5.28,1.1787
form,5864,5.28,1.1073
gates,5865,5.28,1.1436
handling,5866,5.28,1.0887
hannah,5867,5.28,1.4291
happen,5868,5.28,1.0506
harriet,5869,5.28,1.3856
harvey,5870,5.28,1.4434
held,5871,5.28,1.2784
holla,5872,5.28,1.7847
inches,5873,5.28,1.1959
institute,5874,5.28,1.4148
interviewed,5875,5.28,1.4003
jacobs,5876,5.28,0.9044
james,5877,5.28,1.0698
l,5878,5.28,1.1436
length,5879,5.28,0.8816
mag,5880,5.28,1.0309
martha,5881,5.28,1.1959
meanwhile,5882,5.28,0.8816
minutes,5883,5.28,0.9044
mode,5884,5.28,1.1787
morton,5885,5.28,0.9485
nonprofit,5886,5.28,1.9382
ora,5887,5.28,0.8581
packed,5888,5.28,1.1613
packing,5889,5.28,1.5258
pandora,5890,5.28,1.5784
parameter,5891,5.28,1.2129
posse,5892,5.28,1.2784
preacher,5893,5.28,2.1193
representatives,5894,5.28,1.6665
rewind,5895,5.28,1.0887
says,5896,5.28,1.1959
scheduled,5897,5.28,1.1959
secrets,5898,5.28,1.8187
section,5899,5.28,0.834
serum,5900,5.28,1.3263
sheila,5901,5.28,0.9697
someday,5902,5.28,1.4434
sometimes,5903,5.28,0.9485
somewhere,5904,5.28,0.8581
sort,5905,5.28,0.834
stands,5906,5.28,0.8816
state,5907,5.28,0.9697
stats,5908,5.28,1.1787
stays,5909,5.28,1.3099
temporal,5910,5.28,1.3099
that's,5911,5.28,0.8581
theodore,5912,5.28,1.0698
theology,5913,5.28,1.7266
tracks,5914,5.28,1.1073
tyler,5915,5.28,1.0506
unions,5916,5.28,1.6542
version,5917,5.28,0.834
wandering,5918,5.28,1.7296
years,5919,5.28,1.4714
york's,5920,5.28,0.7835
specified,5921,5.28,1.2972
leben,5922,5.27,1.2158
anyhow,5923,5.27,1.2379
bumpin,5924,5.27,1.7651
governed,5925,5.27,1.7414
holdin,5926,5.27,1.5245
implies,5927,5.27,1.1138
moet,5928,5.27,1.4401
quieres,5929,5.27,1.2874
revised,5930,5.27,1.3961
semi,5931,5.27,1.335
africa,5932,5.26,2.0782
agency,5933,5.26,0.9216
asking,5934,5.26,0.9858
based,5935,5.26,0.7508
berlin,5936,5.26,1.5884
bid,5937,5.26,1.192
boyz,5938,5.26,1.9568
carrier,5939,5.26,1.3524
carrying,5940,5.26,1.2747
clinton's,5941,5.26,1.5493
commander,5942,5.26,1.5093
companies,5943,5.26,1.0264
conan,5944,5.26,1.7935
conference,5945,5.26,1.1572
converted,5946,5.26,0.9649
counsel,5947,5.26,1.0063
cynthia,5948,5.26,1.4542
dale,5949,5.26,1.192
department,5950,5.26,1.1031
desk,5951,5.26,0.9858
detected,5952,5.26,1.3524
dias,5953,5.26,1.0461
digging,5954,5.26,1.0654
directions,5955,5.26,1.2747
doris,5956,5.26,1.1214
dormir,5957,5.26,1.2423
dramatic,5958,5.26,1.9146
drove,5959,5.26,1.1214
edward,5960,5.26,1.2423
elliott,5961,5.26,0.9435
facility,5962,5.26,1.5884
facing,5963,5.26,1.1031
fare,5964,5.26,1.688
floyd,5965,5.26,1.2906
foto,5966,5.26,1.4682
frog,5967,5.26,1.8049
george,5968,5.26,1.0654
glenn,5969,5.26,1.1031
goes,5970,5.26,1.1214
ground,5971,5.26,1.2906
guidelines,5972,5.26,1.5493
hispanic,5973,5.26,1.482
hmmmm,5974,5.26,1.1214
houston,5975,5.26,1.3063
jake,5976,5.26,1.482
jim,5977,5.26,1.209
justin,5978,5.26,1.4542
kay,5979,5.26,1.1031
lines,5980,5.26,1.0063
mainly,5981,5.26,1.2257
marcus,5982,5.26,0.9858
marshall,5983,5.26,0.9435
martin,5984,5.26,0.9435
matt,5985,5.26,1.3219
mayor,5986,5.26,1.3063
mr,5987,5.26,1.1395
mundo,5988,5.26,0.9216
nc,5989,5.26,1.3822
nearly,5990,5.26,1.2423
nina,5991,5.26,1.3063
papers,5992,5.26,1.3063
perry,5993,5.26,1.0264
philip,5994,5.26,1.0461
piece,5995,5.26,1.0654
plot,5996,5.26,1.3822
pouring,5997,5.26,1.5754
preliminary,5998,5.26,1.1031
print,5999,5.26,1.209
prudential,6000,5.26,1.3969
qual,6001,5.26,1.4115
reasons,6002,5.26,1.0063
reed,6003,5.26,1.2586
register,6004,5.26,1.0844
richard,6005,5.26,0.9649
robinson,6006,5.26,0.7775
roslyn,6007,5.26,0.9649
semester,6008,5.26,1.7001
sergeant,6009,5.26,1.2747
shift,6010,5.26,1.0461
shirley,6011,5.26,1.0844
siempre,6012,5.26,1.482
sir,6013,5.26,1.1214
spot,6014,5.26,1.4682
stated,6015,5.26,0.7775
statement,6016,5.26,0.9649
tool,6017,5.26,1.5361
uniform,6018,5.26,1.6264
units,6019,5.26,1.0264
walls,6020,5.26,1.0264
week's,6021,5.26,1.3822
lend,6022,5.26,1.775
hangin,6023,5.25,1.7564
borne,6024,5.24,1.3774
differentiation,6025,5.24,1.1093
intermediate,6026,5.24,1.2671
motives,6027,5.24,1.451
#followfriday,6028,5.24,1.3486
a,6029,5.24,0.9161
abc,6030,5.24,1.0012
asks,6031,5.24,0.8704
beijing,6032,5.24,1.685
bet,6033,5.24,1.3933
boeing,6034,5.24,1.3637
chart,6035,5.24,1.3334
depend,6036,5.24,1.3933
diplomats,6037,5.24,1.8578
doin,6038,5.24,1.3786
donna,6039,5.24,1.3486
douglas,6040,5.24,1.1877
drivers,6041,5.24,1.1528
edited,6042,5.24,1.135
elaine,6043,5.24,1.2867
ellis,6044,5.24,0.9381
encounter,6045,5.24,1.7792
evans,6046,5.24,1.0984
faced,6047,5.24,1.2382
fifth,6048,5.24,1.2216
fin,6049,5.24,0.9596
five,6050,5.24,0.6869
franklin,6051,5.24,1.0606
garage,6052,5.24,1.2048
generally,6053,5.24,1.135
goin,6054,5.24,1.3334
harry,6055,5.24,1.2545
industries,6056,5.24,1.0984
insurance,6057,5.24,1.9646
iowa,6058,5.24,1.3786
irving,6059,5.24,1.3334
jajaja,6060,5.24,1.2048
kirk,6061,5.24,1.4507
lieutenant,6062,5.24,1.1877
longtime,6063,5.24,1.7328
matters,6064,5.24,1.318
mid,6065,5.24,0.744
minnesota,6066,5.24,1.5328
morgan,6067,5.24,1.2867
namely,6068,5.24,1.2707
nathan,6069,5.24,1.1704
oliver,6070,5.24,1.135
parliamentary,6071,5.24,1.5851
partially,6072,5.24,1.3024
parts,6073,5.24,1.1168
persian,6074,5.24,1.6483
pon,6075,5.24,1.4078
poppin,6076,5.24,1.8796
publicly,6077,5.24,1.2707
returns,6078,5.24,1.5059
ringing,6079,5.24,1.7562
rookie,6080,5.24,1.0412
salomon,6081,5.24,1.0214
sat,6082,5.24,1.3334
seem,6083,5.24,0.9596
sf,6084,5.24,1.4365
should,6085,5.24,1.1704
since,6086,5.24,0.9161
socialist,6087,5.24,2.1905
sorts,6088,5.24,0.9381
spending,6089,5.24,1.6107
stanley,6090,5.24,1.0214
substances,6091,5.24,1.3024
there's,6092,5.24,0.6565
ties,6093,5.24,1.4507
ton,6094,5.24,1.2216
toujours,6095,5.24,1.3024
turned,6096,5.24,0.8466
txt,6097,5.24,1.2867
vessels,6098,5.24,1.4507
veux,6099,5.24,1.0797
way,6100,5.24,1.4223
wee,6101,5.24,1.5194
woah,6102,5.24,1.6233
work,6103,5.24,2.105
fraction,6104,5.23,1.3707
depths,6105,5.22,1.6107
destino,6106,5.22,1.0055
nelly,6107,5.22,1.7709
rug,6108,5.22,1.2627
shed,6109,5.22,1.2627
18th,6110,5.22,1.3138
adjustment,6111,5.22,1.1301
afterward,6112,5.22,1.0934
ali,6113,5.22,1.3893
and,6114,5.22,0.6158
anderson,6115,5.22,1.2982
andrew,6116,5.22,1.2337
any,6117,5.22,0.6788
artery,6118,5.22,1.2982
as,6119,5.22,0.7637
baila,6120,5.22,1.5158
barbara,6121,5.22,1.3596
bernstein,6122,5.22,1.5817
bio,6123,5.22,1.2982
bits,6124,5.22,0.864
briefs,6125,5.22,0.91
cause,6126,5.22,1.0554
charles,6127,5.22,1.3293
chris,6128,5.22,0.864
como,6129,5.22,0.9957
counties,6130,5.22,1.016
counting,6131,5.22,0.91
dc,6132,5.22,1.3596
defend,6133,5.22,1.7177
defending,6134,5.22,1.5022
dems,6135,5.22,1.5817
dexter,6136,5.22,1.6573
does,6137,5.22,1.2501
drama,6138,5.22,2.2433
excess,6139,5.22,1.6695
file,6140,5.22,1.2664
for,6141,5.22,0.975
fordham,6142,5.22,1.183
hartford,6143,5.22,1.1301
hours,6144,5.22,1.0359
immigrants,6145,5.22,1.5945
joe,6146,5.22,0.9322
kim,6147,5.22,1.5817
knicks,6148,5.22,1.7413
lambert,6149,5.22,1.4886
lane,6150,5.22,1.016
lcd,6151,5.22,1.4184
lg,6152,5.22,0.864
lois,6153,5.22,1.2664
mano,6154,5.22,1.1301
mia,6155,5.22,1.3893
mill,6156,5.22,1.2664
mondo,6157,5.22,1.183
motors,6158,5.22,1.4184
nets,6159,5.22,0.9322
northern,6160,5.22,1.3293
officer,6161,5.22,1.6449
ohio,6162,5.22,1.4184
order,6163,5.22,1.2337
others,6164,5.22,0.9538
palabras,6165,5.22,1.183
psychological,6166,5.22,1.8983
pump,6167,5.22,1.0746
real-estate,6168,5.22,1.6073
ridge,6169,5.22,0.8873
seems,6170,5.22,0.975
sentence,6171,5.22,1.4469
suffolk,6172,5.22,1.1119
swallow,6173,5.22,1.5817
systems,6174,5.22,1.2171
tal,6175,5.22,0.9538
ted,6176,5.22,0.8873
thru,6177,5.22,0.9538
till,6178,5.22,1.2982
tim,6179,5.22,1.2824
tissues,6180,5.22,1.5425
too,6181,5.22,0.8401
trance,6182,5.22,1.7177
trick,6183,5.22,1.6695
typical,6184,5.22,1.1301
undertaken,6185,5.22,1.3596
usual,6186,5.22,1.1119
veins,6187,5.22,1.3596
whoa,6188,5.22,1.7646
wrist,6189,5.22,1.1301
ya,6190,5.22,1.6573
yankees,6191,5.22,1.6199
bibliography,6192,5.21,1.5973
masses,6193,5.21,1.3202
mente,6194,5.21,1.237
norms,6195,5.21,1.2876
twist,6196,5.21,1.3832
criterion,6197,5.2,1.2744
eastside,6198,5.2,1.3991
mio,6199,5.2,1.0989
node,6200,5.2,1.4858
nombre,6201,5.2,1.369
repeats,6202,5.2,1.1899
thereafter,6203,5.2,1.3226
agency's,6204,5.2,1.3702
alcohol,6205,5.2,2.3212
another,6206,5.2,1.0498
app,6207,5.2,1.4286
ask,6208,5.2,1.8736
berkeley,6209,5.2,1.3997
bonds,6210,5.2,1.7728
briefly,6211,5.2,1.6036
cab,6212,5.2,1.5253
carry,6213,5.2,1.5518
checking,6214,5.2,1.3702
continued,6215,5.2,1.5119
cunningham,6216,5.2,1.178
dallas,6217,5.2,1.5908
dare,6218,5.2,1.4569
decade,6219,5.2,1.069
dia,6220,5.2,1.069
donde,6221,5.2,1.6162
during,6222,5.2,0.9897
economist,6223,5.2,1.5119
four,6224,5.2,0.9689
goldberg,6225,5.2,1.4983
gurl,6226,5.2,1.3401
happens,6227,5.2,1.2122
hebrew,6228,5.2,1.4142
immigration,6229,5.2,1.3553
inch,6230,5.2,0.7284
initially,6231,5.2,0.7284
intended,6232,5.2,1.0498
internal,6233,5.2,1.3093
itself,6234,5.2,0.8081
jaw,6235,5.2,1.3401
jeff,6236,5.2,1.0498
jersey,6237,5.2,1.3401
jetzt,6238,5.2,1.1249
john's,6239,5.2,1.1952
journalists,6240,5.2,1.5119
kevin,6241,5.2,1.2778
klein,6242,5.2,1.069
knocking,6243,5.2,1.3093
lightning,6244,5.2,1.8844
lil,6245,5.2,1.2454
linger,6246,5.2,1.6903
loads,6247,5.2,1.2122
lobby,6248,5.2,1.4846
marketing,6249,5.2,1.9483
maurice,6250,5.2,1.3553
mayor's,6251,5.2,1.3093
medieval,6252,5.2,1.6036
mejor,6253,5.2,1.4569
moreover,6254,5.2,0.9689
necessity,6255,5.2,1.4569
negotiating,6256,5.2,1.4846
objects,6257,5.2,1.4142
pattinson,6258,5.2,1.0302
peel,6259,5.2,1.3997
percentage,6260,5.2,0.8081
physicians,6261,5.2,1.6537
pitcher,6262,5.2,1.2454
poco,6263,5.2,1.3702
retiring,6264,5.2,2.1571
return,6265,5.2,1.4708
retweeting,6266,5.2,1.6903
rick,6267,5.2,1.0302
rochester,6268,5.2,1.3401
rodriguez,6269,5.2,0.833
rosen,6270,5.2,1.6036
russians,6271,5.2,1.3851
rutgers,6272,5.2,1.4569
secondary,6273,5.2,1.1606
sections,6274,5.2,1.1721
shes,6275,5.2,1.3248
slang,6276,5.2,1.6288
snap,6277,5.2,1.6288
tape,6278,5.2,1.1952
tighter,6279,5.2,1.4428
tires,6280,5.2,1.3702
turn,6281,5.2,1.2454
turns,6282,5.2,0.9035
van,6283,5.2,1.4286
viento,6284,5.2,1.2936
vuelve,6285,5.2,0.9689
warner,6286,5.2,1.6162
williams,6287,5.2,0.9689
yi,6288,5.2,0.9035
lotta,6289,5.19,1.4333
amar,6290,5.19,1.1788
dogg,6291,5.19,1.6968
dominant,6292,5.19,1.9963
retained,6293,5.19,1.363
searched,6294,5.19,1.299
turnin,6295,5.19,1.1422
kickin,6296,5.18,1.8894
ph,6297,5.18,1.1668
squad,6298,5.18,1.3795
tasks,6299,5.18,1.4531
duro,6300,5.18,1.0138
advocate,6301,5.18,1.6622
ahora,6302,5.18,0.9409
allan,6303,5.18,1.0437
back,6304,5.18,1.2403
barney,6305,5.18,1.3805
barry,6306,5.18,0.9409
basement,6307,5.18,1.024
blowing,6308,5.18,1.5868
boards,6309,5.18,1.0821
bones,6310,5.18,1.7343
brick,6311,5.18,1.2237
candidates,6312,5.18,1.4803
cape,6313,5.18,1.7577
cha,6314,5.18,0.8254
chancellor,6315,5.18,1.4803
chap,6316,5.18,1.7225
china's,6317,5.18,1.3506
claim,6318,5.18,1.4941
classification,6319,5.18,1.2567
closet,6320,5.18,1.1373
cnn,6321,5.18,1.4525
collar,6322,5.18,1.32
context,6323,5.18,0.9624
crawling,6324,5.18,1.7343
deborah,6325,5.18,1.4384
defense,6326,5.18,1.5345
democrat,6327,5.18,2.0172
election,6328,5.18,1.3506
etc,6329,5.18,0.9833
existing,6330,5.18,1.6744
from,6331,5.18,1.2237
gate,6332,5.18,1.1008
governor's,6333,5.18,1.5477
hardcore,6334,5.18,2.0671
has,6335,5.18,1.5477
hasta,6336,5.18,1.0437
horn,6337,5.18,1.4241
imperial,6338,5.18,2.0373
is,6339,5.18,0.7197
jacob,6340,5.18,1.1192
joint,6341,5.18,1.6374
jonathan,6342,5.18,1.1192
judith,6343,5.18,1.1008
kita,6344,5.18,1.3045
knees,6345,5.18,1.1192
legal,6346,5.18,1.746
leonard,6347,5.18,1.2728
leslie,6348,5.18,1.3045
letting,6349,5.18,1.3656
lloyd,6350,5.18,0.919
longer,6351,5.18,1.1726
lynn,6352,5.18,1.2887
minister,6353,5.18,1.4097
mon,6354,5.18,1.5868
monitor,6355,5.18,1.7922
month,6356,5.18,1.3354
mt,6357,5.18,0.9833
muy,6358,5.18,0.8965
ninth,6359,5.18,0.9833
notion,6360,5.18,1.32
o'connor,6361,5.18,1.1551
ore,6362,5.18,1.2403
pac,6363,5.18,1.4097
penis,6364,5.18,1.9555
pete,6365,5.18,1.5477
phyllis,6366,5.18,1.1551
plug,6367,5.18,1.024
pour,6368,5.18,1.32
public,6369,5.18,1.3656
ra,6370,5.18,1.5739
render,6371,5.18,1.32
reporters,6372,5.18,1.3506
retreat,6373,5.18,1.9659
returned,6374,5.18,1.4384
reuters,6375,5.18,1.3656
ritmo,6376,5.18,1.2567
roar,6377,5.18,1.7807
sera,6378,5.18,1.1899
shaw,6379,5.18,0.9624
simon,6380,5.18,1.2728
slick,6381,5.18,1.6499
sox,6382,5.18,1.5345
stepped,6383,5.18,1.2728
stuffed,6384,5.18,1.3045
take,6385,5.18,1.5077
urge,6386,5.18,1.3045
woh,6387,5.18,1.3805
yah,6388,5.18,1.5077
fuse,6389,5.17,1.562
capitalism,6390,5.16,2.4524
doet,6391,5.16,1.0478
examine,6392,5.16,1.3896
laced,6393,5.16,1.3746
lado,6394,5.16,1.1429
spine,6395,5.16,1.2804
zeit,6396,5.16,1.0675
census,6397,5.16,1.4265
#tinychat,6398,5.16,1.5032
14th,6399,5.16,0.7384
81st,6400,5.16,1.2675
about,6401,5.16,1.1669
after-tax,6402,5.16,1.7304
apartments,6403,5.16,1.5826
are,6404,5.16,0.7918
ballot,6405,5.16,1.2993
barometer,6406,5.16,0.9553
basic,6407,5.16,1.3456
basin,6408,5.16,1.6081
betty,6409,5.16,1.0759
chain,6410,5.16,1.5301
cooper,6411,5.16,1.0174
cuomo,6412,5.16,0.7918
cyrus,6413,5.16,1.4758
depot,6414,5.16,0.6809
diane,6415,5.16,0.7656
diddy,6416,5.16,1.3456
dios,6417,5.16,1.4758
dos,6418,5.16,1.3303
downstairs,6419,5.16,1.2993
ds,6420,5.16,1.1669
ed,6421,5.16,1.2014
effect,6422,5.16,1.0947
ellen,6423,5.16,1.4049
feb,6424,5.16,1.4337
floor,6425,5.16,1.2513
fuego,6426,5.16,1.2014
gordon,6427,5.16,1.2349
greg,6428,5.16,1.0568
hari,6429,5.16,1.5301
hype,6430,5.16,1.5826
lang,6431,5.16,0.6809
leon,6432,5.16,1.0947
locker,6433,5.16,0.9553
lt,6434,5.16,0.9765
mil,6435,5.16,0.6181
mira,6436,5.16,1.4337
months,6437,5.16,0.8657
murray,6438,5.16,1.1669
nfl,6439,5.16,1.8991
notice,6440,5.16,1.5032
occur,6441,5.16,1.2349
ones,6442,5.16,0.8172
permission,6443,5.16,1.5566
platform,6444,5.16,1.4337
pointing,6445,5.16,1.2349
population,6446,5.16,1.3607
prevent,6447,5.16,1.7998
prolonged,6448,5.16,1.5826
react,6449,5.16,1.2835
remaining,6450,5.16,1.2835
reporter,6451,5.16,1.3456
rosenberg,6452,5.16,1.2349
sabes,6453,5.16,1.1132
she'll,6454,5.16,1.0174
staten,6455,5.16,1.2513
station,6456,5.16,0.7384
stein,6457,5.16,1.2014
such,6458,5.16,0.7656
suga,6459,5.16,1.6458
sweep,6460,5.16,1.4194
tendency,6461,5.16,1.1843
tested,6462,5.16,1.1132
their,6463,5.16,0.8657
thermal,6464,5.16,1.4896
troops,6465,5.16,2.0639
turner,6466,5.16,1.0174
utah,6467,5.16,1.3149
verizon,6468,5.16,1.3756
viene,6469,5.16,1.1314
vou,6470,5.16,0.9116
wears,6471,5.16,0.9765
whereby,6472,5.16,1.1314
ions,6473,5.15,1.3184
ing,6474,5.15,0.8749
posterior,6475,5.15,1.4438
anterior,6476,5.14,1.1547
bearing,6477,5.14,1.5275
complexity,6478,5.14,1.7078
copyright,6479,5.14,1.8028
haffi,6480,5.14,1.2076
lui,6481,5.14,1.2748
melting,6482,5.14,1.5679
10th,6483,5.14,1.4144
2pm,6484,5.14,0.8809
a1,6485,5.14,1.6414
adjusted,6486,5.14,1.1954
ann,6487,5.14,0.7827
antonio,6488,5.14,1.2618
aw,6489,5.14,1.2291
baller,6490,5.14,1.1068
ben,6491,5.14,1.3704
besides,6492,5.14,1.1068
bruce,6493,5.14,1.2938
calle,6494,5.14,1.0152
calor,6495,5.14,1.5651
cohen,6496,5.14,0.8574
conduct,6497,5.14,1.325
cosa,6498,5.14,1.0304
district,6499,5.14,1.0104
eddie,6500,5.14,1.4144
endlessly,6501,5.14,1.6904
englewood,6502,5.14,1.3095
estoy,6503,5.14,0.8084
factors,6504,5.14,0.9037
farther,6505,5.14,1.4144
firms,6506,5.14,1.1782
fyi,6507,5.14,0.7562
gail,6508,5.14,1.1782
garcia,6509,5.14,0.8084
gente,6510,5.14,0.9691
governor,6511,5.14,1.1608
greenberg,6512,5.14,1.3852
harrison,6513,5.14,1.1068
havin,6514,5.14,1.4144
henry,6515,5.14,0.9037
hmmm,6516,5.14,1.8296
hypnotized,6517,5.14,1.457
israelis,6518,5.14,1.3554
it'll,6519,5.14,0.9899
keith,6520,5.14,0.9691
knw,6521,5.14,1.0304
larry,6522,5.14,1.3704
laying,6523,5.14,1.0104
lesbian,6524,5.14,2.1094
louis,6525,5.14,1.2938
lovato,6526,5.14,1.143
mets,6527,5.14,1.2124
mitchell,6528,5.14,1.3095
mu,6529,5.14,1.2618
onto,6530,5.14,0.8574
